Fecha,Signo,Cantidad_USD,NAV,Cambio_%,AUM
2023-02-27,Entrada,568965150.0,293.927,,155750562600.0
2023-02-28,Entrada,44089050.0,293.546,-0.129624,156942321650.0
2023-03-01,Salida,-396287100.0,291.044,-0.852337,156342599600.0
2023-03-02,Salida,-538431400.0,293.682,0.906392,154471603000.0
2023-03-03,Entrada,646100400.0,299.664,2.036897,156517821900.0
2023-03-06,Salida,-59932800.0,299.947,,159645996000.0
2023-03-07,Entrada,149973500.0,296.288,-1.219882,159946737750.0
2023-03-08,Salida,-799977600.0,297.824,0.518415,157195598400.0
2023-03-09,Entrada,1176404800.0,292.508,-1.784947,159186928000.0
2023-03-10,Entrada,190130200.0,288.472,-1.379791,156535656200.0
2023-03-13,Salida,-57694400.0,290.734,,154318096400.0
2023-03-14,Entrada,436101000.0,297.509,2.330309,155964254300.0
2023-03-15,Salida,-297509000.0,298.762,0.421164,159301194050.0
2023-03-16,Entrada,149381000.0,306.796,2.689097,160121493900.0
2023-03-17,Salida,-2270290400.0,305.293,-0.489902,162157025800.0
2023-03-20,Entrada,76323250.0,305.859,,161438938400.0
2023-03-21,Entrada,3639722100.0,310.258,1.438244,165377961300.0
2023-03-22,Entrada,1458212600.0,306.014,-1.367894,169214713200.0
2023-03-23,Entrada,107104900.0,309.958,1.28883,167007140500.0
2023-03-24,Salida,-1022861400.0,310.873,0.295201,168136717100.0
2023-03-27,Salida,-1740888800.0,308.584,,166892170050.0
2023-03-28,Salida,-478305200.0,307.06,-0.493869,165185015200.0
2023-03-29,Entrada,383825000.0,312.791,1.86641,164753043000.0
2023-03-30,Entrada,31279100.0,315.66,0.917226,167859290150.0
2023-03-31,Entrada,315660000.0,320.967,1.681239,169714599000.0
2023-04-03,Salida,-176531850.0,320.161,,172391375700.0
2023-04-04,Entrada,720362250.0,319.053,-0.346076,172678835350.0
2023-04-05,Entrada,526437450.0,315.825,-1.011744,172607673000.0
2023-04-06,Entrada,552693750.0,318.149,0.735851,171414018750.0
2023-04-07,Salida,0.0,318.149,0.0,171414018750.0
2023-04-10,Salida,-413593700.0,317.871,,172261776050.0
2023-04-11,Entrada,460912950.0,315.749,-0.667566,172572165900.0
2023-04-12,Salida,-47362350.0,312.928,-0.893431,171372769750.0
2023-04-13,Salida,-234696000.0,319.281,2.030179,169606976000.0
2023-04-14,Salida,-1468692600.0,318.549,-0.229265,171581609400.0
2023-04-17,Entrada,159274500.0,318.746,,171347507100.0
2023-04-18,Entrada,95623800.0,318.844,0.030745,171549097200.0
2023-04-19,Salida,-637688000.0,318.767,-0.02415,170964152800.0
2023-04-20,Salida,-430335450.0,316.265,-0.784899,170492529950.0
2023-04-21,Salida,-237198750.0,316.619,0.111931,168917136500.0
2023-04-24,Salida,-949857000.0,315.863,,168156350900.0
2023-04-25,Entrada,1010761600.0,309.905,-1.886261,168765600900.0
2023-04-26,Entrada,61981000.0,311.89,0.640519,165644222500.0
2023-04-27,Salida,-935670000.0,320.494,2.758665,165769535000.0
2023-04-28,Salida,-144222300.0,322.582,0.651494,170198338700.0
2023-05-01,Entrada,2629043300.0,322.23,-0.10912,173936214400.0
2023-05-02,Entrada,322230000.0,319.36,-0.890668,174068646000.0
2023-05-03,Entrada,447104000.0,317.327,-0.636586,172965376000.0
2023-05-04,Salida,-333193350.0,316.189,-0.358621,171531109850.0
2023-05-05,Entrada,331998450.0,322.946,2.137013,171247962400.0
2023-05-08,Entrada,871954200.0,323.736,0.244623,175779507800.0
2023-05-09,Salida,-1570119600.0,321.541,-0.678022,174639385200.0
2023-05-10,Entrada,466234450.0,325.122,1.113699,173921526900.0
2023-05-11,Entrada,113792700.0,326.176,0.324186,175972282500.0
2023-05-12,Salida,-701278400.0,325.037,-0.349198,175841481600.0
2023-05-15,Salida,-877599900.0,326.82,0.548553,174349846800.0
2023-05-16,Salida,-16341000.0,327.126,0.09363,175289907000.0
2023-05-17,Salida,-507045300.0,331.221,1.251811,174946984800.0
2023-05-18,Salida,-612758850.0,337.206,1.806951,176524231950.0
2023-05-19,Entrada,1129640100.0,336.448,-0.224788,180843577800.0
2023-05-22,Salida,-975699200.0,337.572,0.334078,179461363200.0
2023-05-23,Entrada,270057600.0,333.256,-1.278542,180330962400.0
2023-05-24,Entrada,666512000.0,331.604,-0.495715,178691867200.0
2023-05-25,Salida,-547146600.0,339.738,2.452926,177258918200.0
2023-05-26,Entrada,101921400.0,348.496,2.577869,181708869300.0
2023-05-29,Salida,0.0,348.496,0.0,181708869300.0
2023-05-30,Entrada,17424800.0,349.878,0.396561,186410510400.0
2023-05-31,Entrada,1137103500.0,347.446,-0.695099,188286845700.0
2023-06-01,Entrada,2049931400.0,352.049,1.32481,189027996300.0
2023-06-02,Entrada,158422050.0,354.613,0.728308,191690680500.0
2023-06-05,Salida,-1542566550.0,354.866,0.071345,191544211950.0
2023-06-06,Entrada,674245400.0,354.904,0.010708,192355115300.0
2023-06-07,Salida,-88726000.0,348.701,-1.747797,192286987200.0
2023-06-08,Salida,-1412239050.0,353.125,1.268709,187513962750.0
2023-06-09,Entrada,406093750.0,354.186,0.30046,190299062500.0
2023-06-12,Entrada,885465000.0,360.415,1.75868,191756300400.0
2023-06-13,Entrada,108124500.0,363.261,0.789645,195236805500.0
2023-06-14,Entrada,417750150.0,365.843,0.710784,197196233850.0
2023-06-15,Salida,-329258700.0,370.218,1.195868,198268613850.0
2023-06-16,Entrada,2110242600.0,367.737,-0.670146,202749887700.0
2023-06-19,Salida,0.0,367.737,0.0,202749887700.0
2023-06-20,Salida,-3107377650.0,366.896,-0.228696,198283790400.0
2023-06-21,Salida,-1302480800.0,362.006,-1.332803,196527842400.0
2023-06-22,Entrada,434407200.0,366.261,1.175395,194342921100.0
2023-06-23,Salida,-54939150.0,362.583,-1.004202,196572278700.0
2023-06-26,Salida,-960844950.0,357.652,-1.359964,193637451150.0
2023-06-27,Entrada,464947600.0,363.904,1.748068,191468998200.0
2023-06-28,Entrada,1328249600.0,364.357,0.124483,196144256000.0
2023-06-29,Entrada,1129506700.0,363.775,-0.159733,197517929700.0
2023-06-30,Salida,-218265000.0,369.594,1.599615,196984162500.0
2023-07-03,Entrada,1422936900.0,370.337,0.201031,201558087900.0
2023-07-04,Salida,0.0,370.337,0.0,201558087900.0
2023-07-05,Entrada,1462831150.0,370.255,-0.022142,203426114100.0
2023-07-06,Entrada,148102000.0,367.47,-0.752184,203529173500.0
2023-07-07,Salida,-477711000.0,366.192,-0.347783,201520548000.0
2023-07-10,Entrada,1336600800.0,366.404,0.057893,202156293600.0
2023-07-11,Entrada,1044251400.0,368.19,0.48744,203317579600.0
2023-07-12,Salida,-276142500.0,372.769,1.243651,204032488500.0
2023-07-13,Entrada,503238150.0,379.212,1.728416,207073179500.0
2023-07-14,Salida,-492975600.0,379.05,-0.04272,210159290400.0
2023-07-17,Entrada,1194007500.0,382.643,0.947896,211263517500.0
2023-07-18,Salida,-573964500.0,385.759,0.814336,212692111550.0
2023-07-19,Salida,-250743350.0,385.392,-0.095137,214173396800.0
2023-07-20,Salida,-154156800.0,376.619,-2.276384,213815481600.0
2023-07-21,Entrada,489604700.0,375.629,-0.262865,209437825900.0
2023-07-24,Entrada,112688700.0,376.167,0.143226,208999975600.0
2023-07-25,Salida,0.0,378.924,0.732919,209299318800.0
2023-07-26,Salida,-189462000.0,377.416,-0.397969,210643851600.0
2023-07-27,Entrada,2207883600.0,376.578,-0.222036,212013438000.0
2023-07-28,Salida,-3765780000.0,383.569,1.856455,207776911500.0
2023-07-31,Entrada,1649346700.0,383.714,0.037803,213283542450.0
2023-08-01,Salida,-2762740800.0,382.767,-0.246798,210601428900.0
2023-08-02,Entrada,1052609250.0,374.311,-2.209177,211134277200.0
2023-08-03,Entrada,823484200.0,373.89,-0.112473,207293431800.0
2023-08-04,Salida,-1009503000.0,371.986,-0.509241,206050779000.0
2023-08-07,Entrada,427783900.0,375.229,0.871807,205429268500.0
2023-08-08,Entrada,243898850.0,371.945,-0.875199,207464114100.0
2023-08-09,Salida,-967057000.0,367.8,-1.114412,204681333500.0
2023-08-10,Entrada,1029840000.0,368.507,0.192224,203430180000.0
2023-08-11,Salida,-2432146200.0,366.105,-0.651819,201389075500.0
2023-08-14,Salida,-2105103750.0,370.445,1.185452,197971278750.0
2023-08-15,Entrada,111133500.0,366.355,-1.104078,200429267250.0
2023-08-16,Entrada,1099065000.0,362.512,-1.048983,199315437750.0
2023-08-17,Entrada,1504424800.0,358.634,-1.069758,198729078400.0
2023-08-18,Salida,-179317000.0,358.135,-0.139139,196423841800.0
2023-08-21,Salida,-1987649250.0,364.027,1.64519,194162890250.0
2023-08-22,Salida,-400429700.0,363.35,-0.185975,196956808350.0
2023-08-23,Entrada,1144552500.0,369.177,1.603688,197735070000.0
2023-08-24,Entrada,1125989850.0,361.116,-2.183505,202032113250.0
2023-08-25,Salida,-523618200.0,364.163,0.843773,197097112800.0
2023-08-28,Salida,-2312435050.0,366.854,0.738955,196447730350.0
2023-08-29,Entrada,476910200.0,374.743,2.150447,198376300500.0
2023-08-30,Entrada,131160050.0,376.867,0.566788,202773437300.0
2023-08-31,Entrada,904480800.0,377.879,0.26853,204827214500.0
2023-09-01,Entrada,1284788600.0,377.639,-0.063512,206662025100.0
2023-09-04,Salida,0.0,377.639,0.0,206662025100.0
2023-09-05,Entrada,1038507250.0,378.061,0.111747,207569276350.0
2023-09-06,Salida,-850637250.0,374.73,-0.881075,206950591400.0
2023-09-07,Salida,-1461447000.0,371.995,-0.729859,203665755000.0
2023-09-08,Entrada,37199500.0,372.518,0.140593,202216482000.0
2023-09-11,Salida,-856791400.0,376.937,1.186251,201643993400.0
2023-09-12,Entrada,3298198750.0,372.76,-1.108143,207334196850.0
2023-09-13,Entrada,1174194000.0,374.189,0.383357,206210832000.0
2023-09-14,Entrada,1122567000.0,377.279,0.825786,208123921800.0
2023-09-15,Salida,-943197500.0,370.663,-1.753609,208899382300.0
2023-09-18,Salida,-2501975250.0,370.685,0.005935,202734127850.0
2023-09-19,Entrada,2020233250.0,369.852,-0.224719,204766394000.0
2023-09-20,Entrada,813674400.0,364.521,-1.441387,205119919200.0
2023-09-21,Salida,-583233600.0,357.808,-1.841595,201580113000.0
2023-09-22,Salida,-733506400.0,357.968,0.044717,197134317600.0
2023-09-25,Entrada,178984000.0,359.617,0.460656,197401453600.0
2023-09-26,Entrada,503463800.0,354.185,-1.510496,198814258450.0
2023-09-27,Entrada,1239647500.0,355.018,0.235188,197050824750.0
2023-09-28,Salida,-1633082800.0,358.029,0.848126,195881181500.0
2023-09-29,Salida,-429634800.0,358.326,0.082954,197112865950.0
2023-10-02,Salida,-698735700.0,361.302,,196577643600.0
2023-10-03,Salida,-36130200.0,354.766,-1.809013,198174147000.0
2023-10-04,Entrada,35476600.0,359.892,1.444896,194624627600.0
2023-10-05,Entrada,1403578800.0,358.609,-0.356496,198840330000.0
2023-10-06,Salida,-125513150.0,364.693,1.696555,198005959350.0
2023-10-09,Salida,-255285100.0,366.491,,201109954850.0
2023-10-10,Entrada,1319367600.0,368.543,0.559905,203420829550.0
2023-10-11,Entrada,737086000.0,371.209,0.723389,205296878150.0
2023-10-12,Entrada,1150747900.0,369.819,-0.374452,207932721350.0
2023-10-13,Salida,-610201350.0,365.212,-1.245745,206543911500.0
2023-10-16,Entrada,839987600.0,369.534,,204810889600.0
2023-10-17,Entrada,203243700.0,368.297,-0.334746,207437910900.0
2023-10-18,Salida,-865497950.0,363.116,-1.406745,205878023000.0
2023-10-19,Salida,-90779000.0,360.043,-0.846286,202891065000.0
2023-10-20,Salida,-684081700.0,354.627,-1.504265,200489944550.0
2023-10-23,Salida,-2251881450.0,355.695,,195222163500.0
2023-10-24,Entrada,3076761750.0,359.126,0.96459,198886859250.0
2023-10-25,Salida,-17956300.0,350.264,-2.467658,200787346600.0
2023-10-26,Salida,-332750800.0,343.639,-1.89143,195499851600.0
2023-10-27,Salida,-1391737950.0,345.358,0.500234,190410369900.0
2023-10-30,Entrada,69071600.0,349.168,,191431939400.0
2023-10-31,Entrada,139667200.0,350.974,0.51723,193683489600.0
2023-11-01,Salida,-70194800.0,357.187,1.770217,194615083000.0
2023-11-02,Entrada,1446607350.0,363.398,1.738865,199506798850.0
2023-11-03,Entrada,109019400.0,367.779,1.205565,203084972300.0
2023-11-06,Salida,-882669600.0,369.146,,204650624550.0
2023-11-07,Entrada,332231400.0,372.579,0.929984,205743523100.0
2023-11-08,Salida,-1229510700.0,372.996,0.111923,206427394950.0
2023-11-09,Entrada,540844200.0,369.999,-0.803494,207199278000.0
2023-11-10,Salida,-36999900.0,378.358,2.259195,205497444600.0
2023-11-13,Salida,-2270148000.0,377.247,,207869885200.0
2023-11-14,Entrada,3300911250.0,385.297,2.13388,210560413050.0
2023-11-15,Entrada,3082376000.0,385.509,0.055022,218135896550.0
2023-11-16,Entrada,443335350.0,385.934,0.110244,218699255700.0
2023-11-17,Entrada,771868000.0,386.049,0.029798,219712226200.0
2023-11-20,Salida,-2065362150.0,390.65,,217712333550.0
2023-11-21,Entrada,1972782500.0,388.386,-0.579547,222279850000.0
2023-11-22,Entrada,1048642200.0,390.042,0.42638,222040276200.0
2023-11-23,Salida,0.0,390.042,0.0,222040276200.0
2023-11-24,Entrada,156016800.0,389.566,-0.122038,223143028200.0
2023-11-27,Salida,-292174500.0,389.072,,222578534100.0
2023-11-28,Salida,-350164800.0,390.251,0.303029,221946122400.0
2023-11-29,Salida,-214638050.0,389.727,-0.134273,222404044900.0
2023-11-30,Salida,-1091235600.0,388.855,-0.223746,221014181700.0
2023-12-01,Salida,-2877527000.0,390.076,0.313999,217642143500.0
2023-12-04,Entrada,1150724200.0,386.229,,219476261400.0
2023-12-05,Entrada,869015250.0,387.156,0.240013,218180762100.0
2023-12-06,Salida,-232293600.0,384.971,-0.564372,218472130800.0
2023-12-07,Salida,-846936200.0,390.694,1.486605,216392199100.0
2023-12-08,Salida,-742318600.0,392.206,0.387004,218866778800.0
2023-12-11,Salida,-1509993100.0,395.536,,218203808100.0
2023-12-12,Entrada,632857600.0,398.775,0.818889,220689311200.0
2023-12-13,Salida,-159510000.0,403.839,1.269889,222337001250.0
2023-12-14,Entrada,1393244550.0,403.272,-0.140402,226553679000.0
2023-12-15,Entrada,483926400.0,405.354,0.516277,226719518400.0
2023-12-18,Salida,-5168263500.0,407.124,,222721755300.0
2023-12-19,Entrada,2361319200.0,409.199,0.509673,226055601000.0
2023-12-20,Entrada,511498750.0,402.924,,227719243500.0
2023-12-21,Entrada,2357105400.0,407.869,1.227279,226584311400.0
2023-12-22,Salida,-469049350.0,408.354,0.118911,228896082800.0
2023-12-25,Salida,0.0,408.354,0.0,228896082800.0
2023-12-26,Salida,-816708000.0,410.805,0.600215,228351556800.0
2023-12-27,Entrada,472425750.0,411.285,0.116844,230194581750.0
2023-12-28,Entrada,82257000.0,411.099,-0.045224,230545806750.0
2023-12-29,Entrada,513873750.0,409.337,-0.428607,230955418200.0
2024-01-01,Salida,0.0,409.337,0.0,230955418200.0
2024-01-02,Entrada,102334250.0,402.505,-1.66904,230067860850.0
2024-01-03,Entrada,925761500.0,398.287,-1.047937,227153696750.0
2024-01-04,Entrada,796574000.0,396.192,-0.526003,225569842450.0
2024-01-05,Salida,-574478400.0,396.773,0.146646,223808860800.0
2024-01-08,Salida,0.0,405.135,,223808860800.0
2024-01-09,Salida,-465905250.0,405.842,0.17451,229022815500.0
2024-01-10,Entrada,933436600.0,408.622,0.684996,230355919200.0
2024-01-11,Salida,-715088500.0,409.297,0.165189,231218758700.0
2024-01-12,Entrada,1105101900.0,409.588,0.071098,232705809350.0
2024-01-15,Salida,0.0,409.588,0.0,232705809350.0
2024-01-16,Salida,-40958800.0,409.525,-0.015381,232830298600.0
2024-01-17,Salida,-40952500.0,407.226,-0.561382,232753533750.0
2024-01-18,Entrada,407226000.0,413.208,1.468963,231854123100.0
2024-01-19,Salida,-950378400.0,421.276,1.952528,234309596400.0
2024-01-22,Entrada,1790423000.0,421.667,,240674978800.0
2024-01-23,Entrada,1644501300.0,423.461,0.425454,242542858400.0
2024-01-24,Salida,-105865250.0,425.772,0.545741,243468901950.0
2024-01-25,Entrada,510926400.0,426.2,0.100523,245308537800.0
2024-01-26,Entrada,617990000.0,423.863,-0.548334,246173120000.0
2024-01-29,Salida,-1992156100.0,428.119,,242831112700.0
2024-01-30,Entrada,492336850.0,425.247,-0.670842,245761711950.0
2024-01-31,Entrada,233885850.0,416.993,,244346926200.0
2024-02-01,Entrada,1939017450.0,422.053,1.21345,241543195250.0
2024-02-02,Salida,-379847700.0,429.301,1.71732,244094352550.0
2024-02-05,Salida,-2983641950.0,428.575,,245302591400.0
2024-02-06,Salida,-1414297500.0,427.609,-0.225398,243473457500.0
2024-02-07,Entrada,1667675100.0,432.043,1.036929,244592348000.0
2024-02-08,Entrada,756075250.0,432.764,0.166882,247884671250.0
2024-02-09,Entrada,1860885200.0,437.169,1.017876,250159230200.0
2024-02-12,Salida,-306018300.0,435.239,,252399522150.0
2024-02-13,Salida,-739906300.0,428.37,-1.578213,250545330350.0
2024-02-14,Salida,-449788500.0,433.488,1.194762,246141402000.0
2024-02-15,Salida,-520185600.0,434.458,0.223766,248562019200.0
2024-02-16,Entrada,2411241900.0,430.581,-0.892376,251529459100.0
2024-02-19,Salida,0.0,430.581,,251529459100.0
2024-02-20,Salida,-2260550250.0,427.169,-0.792418,247024319700.0
2024-02-21,Salida,-1260148550.0,425.568,-0.374793,243806706750.0
2024-02-22,Entrada,1829942400.0,438.383,3.01127,244722878400.0
2024-02-23,Salida,-1797370300.0,436.751,-0.372277,250294773850.0
2024-02-26,Entrada,698801600.0,436.64,,250061785050.0
2024-02-27,Entrada,1855720000.0,437.557,0.210013,251853952000.0
2024-02-28,Entrada,240656350.0,435.242,-0.529074,252623533950.0
2024-02-29,Entrada,696387200.0,439.464,0.970035,251983355900.0
2024-03-01,Entrada,263678400.0,445.776,1.436295,254691361200.0
2024-03-04,Entrada,289754400.0,443.942,,258639235200.0
2024-03-05,Salida,-1087657900.0,435.949,-1.80046,256487490500.0
2024-03-06,Entrada,414151550.0,438.859,0.667509,252283686300.0
2024-03-07,Salida,-285258350.0,445.726,1.564739,253682444950.0
2024-03-08,Salida,-1136601300.0,438.923,-1.526274,256515313000.0
2024-03-11,Salida,-1009522900.0,437.292,,251590663600.0
2024-03-12,Entrada,2754939600.0,443.804,1.489165,253410714000.0
2024-03-13,Salida,-1997118000.0,440.137,-0.826266,255187300000.0
2024-03-14,Entrada,748232900.0,438.876,-0.286502,253827007900.0
2024-03-15,Salida,-1382459400.0,433.848,-1.145654,251717329800.0
2024-03-18,Entrada,1518468000.0,437.567,,250351988400.0
2024-03-19,Entrada,2012808200.0,438.713,0.261903,254510845550.0
2024-03-20,Salida,-175485200.0,443.853,1.171609,255001931250.0
2024-03-21,Salida,-310697100.0,445.804,0.43956,257678859150.0
2024-03-22,Salida,-601835400.0,446.265,0.103409,258209676800.0
2024-03-25,Salida,-1093349250.0,444.74,,257383338750.0
2024-03-26,Entrada,1356457000.0,443.119,-0.364483,257860252000.0
2024-03-27,Entrada,1395824850.0,444.855,0.391768,258316221050.0
2024-03-28,Entrada,311398500.0,444.22,-0.142743,259639620750.0
2024-03-29,Salida,0.0,444.22,0.0,259639620750.0
2024-04-01,Entrada,599697000.0,445.147,,259868700000.0
2024-04-02,Salida,-823521950.0,441.014,-0.928457,259587473050.0
2024-04-03,Entrada,639470300.0,441.999,0.223349,257816784400.0
2024-04-04,Salida,-66299850.0,435.154,-1.548646,258326315550.0
2024-04-05,Salida,-630973300.0,440.739,1.283454,253694782000.0
2024-04-08,Entrada,617034600.0,440.531,,257567871600.0
2024-04-09,Entrada,484584100.0,442.232,0.386125,257930900500.0
2024-04-10,Salida,-1282472800.0,438.38,-0.871036,257644363200.0
2024-04-11,Salida,-3419364000.0,445.588,1.644236,251980824000.0
2024-04-12,Entrada,1470440400.0,438.178,-1.662971,257594422800.0
2024-04-15,Entrada,854447100.0,430.954,,254165148900.0
2024-04-16,Entrada,430954000.0,431.118,0.038055,250405821700.0
2024-04-17,Salida,-129335400.0,425.763,-1.242119,250371778500.0
2024-04-18,Salida,-425763000.0,423.345,-0.567922,246836099250.0
2024-04-19,Entrada,2878746000.0,414.666,-2.050101,248313009750.0
2024-04-22,Salida,-704932200.0,418.874,,242517410100.0
2024-04-23,Entrada,293211800.0,425.211,1.512865,245271670700.0
2024-04-24,Salida,-744119250.0,426.562,0.317725,248238181800.0
2024-04-25,Salida,-554530600.0,424.233,-0.545993,248472365000.0
2024-04-26,Entrada,1039370850.0,431.237,1.65098,248155093350.0
2024-04-29,Salida,-991845100.0,432.797,,251260238050.0
2024-04-30,Entrada,1060352650.0,424.474,-1.923072,253229524700.0
2024-05-01,Entrada,382026600.0,421.5,-0.700632,248741764000.0
2024-05-02,Salida,-779775000.0,426.923,1.286595,246219225000.0
2024-05-03,Salida,-875192150.0,435.423,1.990991,248511878300.0
2024-05-06,Entrada,1676378550.0,440.366,,255136106850.0
2024-05-07,Salida,-1497244400.0,440.35,-0.003633,256535213300.0
2024-05-08,Entrada,1959557500.0,440.191,-0.036108,258485450000.0
2024-05-09,Entrada,110047750.0,440.922,0.166064,258502164750.0
2024-05-10,Entrada,1146397200.0,442.141,0.276466,260077841700.0
2024-05-13,Salida,-1724349900.0,443.044,,259072518950.0
2024-05-14,Entrada,908240200.0,446.089,0.687291,260509872000.0
2024-05-15,Entrada,1182135850.0,452.818,1.508443,263482467850.0
2024-05-16,Entrada,1199967700.0,451.957,-0.190143,268656919400.0
2024-05-17,Entrada,248576350.0,451.674,-0.062617,268394664450.0
2024-05-20,Salida,-925931700.0,454.786,,267300673200.0
2024-05-21,Entrada,227393000.0,455.755,0.213067,269369747800.0
2024-05-22,Salida,-136726500.0,455.554,-0.044103,269806960000.0
2024-05-23,Salida,-204999300.0,453.57,-0.435514,269482968700.0
2024-05-24,Salida,-113392500.0,458.067,0.991468,268195941000.0
2024-05-27,Salida,0.0,458.067,0.0,268195941000.0
2024-05-28,Entrada,1740654600.0,459.543,0.322224,272595671700.0
2024-05-29,Entrada,919086000.0,456.318,-0.701784,274393125300.0
2024-05-30,Entrada,250974900.0,451.527,-1.049926,272718452700.0
2024-05-31,Entrada,225763500.0,451.507,-0.004429,270080875050.0
2024-06-03,Salida,-2596165250.0,453.065,,267472746800.0
2024-06-04,Salida,-1042049500.0,454.409,0.296646,267353656500.0
2024-06-05,Entrada,1226904300.0,463.657,2.035171,269373655200.0
2024-06-06,Entrada,347742750.0,463.333,-0.069879,275203612350.0
2024-06-07,Entrada,46333300.0,462.908,-0.091727,275057635450.0
2024-06-10,Salida,-393471800.0,464.722,,274411862400.0
2024-06-11,Entrada,1068860600.0,468.024,0.710532,276556062200.0
2024-06-12,Entrada,468024000.0,474.224,1.324718,278989106400.0
2024-06-13,Entrada,806180800.0,476.947,0.574201,283491107200.0
2024-06-14,Entrada,357710250.0,479.043,0.439462,285476626850.0
2024-06-17,Salida,-71856450.0,484.946,,286659331200.0
2024-06-18,Entrada,800160900.0,485.1,0.031756,290991847300.0
2024-06-19,Salida,0.0,485.1,0.0,290991847300.0
2024-06-20,Entrada,145530000.0,481.286,-0.78623,291229785000.0
2024-06-21,Entrada,48128600.0,480.022,-0.26263,288988178700.0
2024-06-24,Salida,-4224193600.0,473.836,,284005016300.0
2024-06-25,Entrada,781829400.0,479.344,1.162428,281126898800.0
2024-06-26,Entrada,311573600.0,480.555,0.252637,284706368800.0
2024-06-27,Entrada,312360750.0,481.477,0.191861,285738003000.0
2024-06-28,Entrada,1877760300.0,478.919,-0.531282,288163984500.0
2024-07-01,Entrada,1388865100.0,482.058,,288021886600.0
2024-07-02,Salida,-482058000.0,486.913,1.00714,289427623200.0
2024-07-03,Entrada,779060800.0,491.201,0.88065,293121626000.0
2024-07-04,Salida,0.0,491.201,0.0,293121626000.0
2024-07-05,Entrada,1670083400.0,496.243,1.026464,297373085400.0
2024-07-08,Entrada,347370100.0,497.399,0.23295,300772882300.0
2024-07-09,Salida,-945058100.0,497.724,0.06534,300528475800.0
2024-07-10,Entrada,124431000.0,503.139,1.087952,300849271800.0
2024-07-11,Entrada,779865450.0,491.847,-2.24431,304902234000.0
2024-07-12,Entrada,1573910400.0,494.769,0.594087,299633192400.0
2024-07-15,Salida,-346338300.0,496.108,0.270631,301066936500.0
2024-07-16,Salida,-272859400.0,496.391,0.057044,301608858600.0
2024-07-17,Entrada,322654150.0,481.805,-2.938409,302103562600.0
2024-07-18,Entrada,1421324750.0,479.514,-0.475504,294647847750.0
2024-07-19,Salida,-503489700.0,475.073,-0.926146,292743297000.0
2024-07-22,Salida,-2802930700.0,482.369,1.535764,287229135800.0
2024-07-23,Salida,-289421400.0,480.699,-0.346208,291350876000.0
2024-07-24,Entrada,1418062050.0,463.134,-3.654054,291760258050.0
2024-07-25,Entrada,671544300.0,458.222,-1.0606,281770725600.0
2024-07-26,Entrada,1878710200.0,462.94,1.029632,280660975000.0
2024-07-29,Salida,-3379462000.0,463.808,0.187497,280171288000.0
2024-07-30,Salida,-278284800.0,457.402,-1.381175,280418316800.0
2024-07-31,Entrada,68610300.0,471.211,3.019007,276613859500.0
2024-08-01,Salida,-1083785300.0,459.724,-2.437761,283881066950.0
2024-08-02,Salida,-390765400.0,448.786,-2.379254,276569958400.0
2024-08-05,Entrada,403907400.0,435.504,-2.95954,270393565000.0
2024-08-06,Entrada,1807341600.0,439.954,1.021805,264198501600.0
2024-08-07,Salida,-461951700.0,434.847,-1.160803,266436142400.0
2024-08-08,Salida,-86969400.0,448.149,3.059007,263256373800.0
2024-08-09,Salida,-224074500.0,450.586,0.543792,271085330100.0
2024-08-12,Salida,-360468800.0,451.346,0.168669,272199002600.0
2024-08-13,Salida,-1083230400.0,462.641,2.502515,271574888200.0
2024-08-14,Salida,-138792300.0,463.033,0.084731,278232297400.0
2024-08-15,Salida,-69454950.0,474.502,2.476929,278398591250.0
2024-08-16,Entrada,403326700.0,475.034,0.112118,285697654200.0
2024-08-19,Salida,-1757625800.0,481.302,1.319485,284260345600.0
2024-08-20,Entrada,3369114000.0,480.169,-0.235403,291380230800.0
2024-08-21,Salida,-264092950.0,482.721,0.53148,290430219650.0
2024-08-22,Entrada,72408150.0,474.636,-1.674881,292046205000.0
2024-08-23,Entrada,1352712600.0,480.205,1.17332,288507492600.0
2024-08-26,Salida,-72030750.0,475.226,-1.036849,291820578500.0
2024-08-27,Salida,-261374300.0,476.807,0.332684,288533465900.0
2024-08-28,Salida,-548328050.0,471.193,-1.177416,288945042000.0
2024-08-29,Entrada,1201542150.0,470.574,-0.131369,286744500150.0
2024-08-30,Salida,-1529365500.0,476.681,1.297777,284838442200.0
2024-09-02,Salida,0.0,476.681,0.0,284838442200.0
2024-09-03,Salida,-1835221850.0,461.703,-3.142143,286699787450.0
2024-09-04,Salida,-923406000.0,460.815,-0.192331,276767863350.0
2024-09-05,Entrada,414733500.0,461.06,0.053167,276650285250.0
2024-09-06,Salida,-461060000.0,448.744,-2.671236,276336311000.0
2024-09-09,Entrada,112186000.0,454.591,1.30297,269066902400.0
2024-09-10,Salida,-68188650.0,458.688,0.90125,272504574950.0
2024-09-11,Salida,-389884800.0,468.615,2.164216,274570636800.0
2024-09-12,Salida,-2389936500.0,473.141,0.965825,278123002500.0
2024-09-13,Entrada,2933474200.0,475.426,0.482943,283742657700.0
2024-09-16,Entrada,71313900.0,473.213,-0.465477,285184286100.0
2024-09-17,Entrada,1064729250.0,473.447,0.049449,284921547300.0
2024-09-18,Salida,-449774650.0,471.306,-0.452215,284612664050.0
2024-09-19,Salida,-754089600.0,483.432,2.572851,282571512300.0
